RBM3	1.0299598204204e-05
HSP90AA1	0.000263312187726246
MSMO1	0.000328452813817899
TCEAL4	0.000369304613541285
RCC1	0.000504383905724271
HMOX1	0.00060288915537983
CD99L2	0.000689546474088831
FKBP4	0.000792770121745165
NQO1	0.000889515991626723
MBOAT2	0.000980020719787938
SLC12A8	0.00106187242321958
PKM	0.00114419279425332
CHORDC1	0.00121492417003475
DNAJB6	0.00135924977851834
TXNRD1	0.00153369173727412
OSBPL3	0.0016168793942102
ZNF185	0.00169745602596558
DGKD	0.00179386017047804
MARVELD1	0.00188174246668621
CIRBP	0.00197289667580495
SQSTM1	0.00206496434828028
MEOX1	0.00215583579058991
LMOD1	0.00224855596918788
PSAT1	0.00233923771025349
MAMDC2	0.00242372704282363
EOGT	0.00250382248594372
SLC25A16	0.00258319297652326
RIT1	0.00267032340511296
HSPH1	0.00275587988722345
COPZ2	0.00284313322288199
LPIN1	0.00292706377554505
HIST1H4H	0.00301012431278488
TKT	0.00309629651654888
HPS5	0.00317930972154832
PDIA5	0.00326946343226081
SRPK1	0.00336314661320738
ELOVL5	0.0034545568561013
FMO5	0.00354498321069289
NTAN1	0.00363195967871602
TXNRD3	0.00372295833462181
CHPF2	0.00381695665374934
TARS	0.00390947056432567
JPH2	0.003998338649631
MTHFD2	0.00408376874241906
SLC6A9	0.00417157676312311
OTUD4	0.00425715351153399
PEA15	0.0043396638121779
PLAT	0.00442236327580059
ETV4	0.00450226848433958
ANKLE2	0.00458149252388403
NME4	0.00466249178539759
TBC1D10A	0.00475212684018606
INSIG1	0.00483858198905041
MYLK	0.00492776922100925
ASH2L	0.00501661398162675
SAP30L	0.00510289794394205
FDPS	0.00518907798063833
OGN	0.00527522289987674
IL17RC	0.00535891875203544
LOXL1	0.00552545984032253
C19ORF48	0.00560729773064706
ST6GALNAC5	0.00568757202323436
EDEM2	0.00576557366252647
MSTO1	0.00584149290587052
SERPINB9	0.00591687758366092
GK5	0.00599047690936578
SLC16A2	0.00606512588146402
IFITM3	0.00613926574616965
SPSB1	0.00621201813307795
FLCN	0.00628548762217547
LGALS3BP	0.00635828616078482
DDR1	0.00643467223300232
ARL6IP5	0.0065140400071175
UNKL	0.00659154839392471
PLK3	0.00666737196908147
CD46	0.00674169264013962
MAFG	0.00681438619867433
IGFBP6	0.00688597352665395
EFEMP2	0.00695662182185303
GADD45B	0.00702765057940006
B4GALT5	0.00710076022580745
LAMC1	0.00717356723603441
DAP	0.00724773633623421
ESYT1	0.00732071520285568
ARHGEF2	0.00739340427110415
TSPAN18	0.00746529925902599
G6PD	0.00753631496772787
SLC16A4	0.00760578921545262
DNAJB1	0.00767493887779075
TMEM141	0.00774268671544923
PDLIM7	0.00780940610102035
HSD17B11	0.00787500572129969
NUCB1	0.00793985729829558
ADD3	0.00800453094744716
IDH2	0.00806815219155981
MOSPD1	0.00813077473890072
PFKL	0.00819293010940916
CCDC93	0.00825536824868617
CDK2AP1	0.0083182897431526
USP11	0.00838066635867827
IDI1	0.00844411663122599
FKBP9	0.00850707517751236
DANCR	0.00856914050985444
TLCD2	0.00863042115373703
FAM46B	0.00869169127150717
ACTN4	0.00875295399853582
UBR2	0.0088135475551702
SORT1	0.00887391987117564
TRAK2	0.00893352591771812
LRP11	0.0090543497912934
CDH3	0.00911485784486014
TCF25	0.0091758613524855
XPO1	0.00923597852997519
KIF13A	0.00929682776172987
STK17A	0.00935754628535205
STK17B	0.00941762331110477
SC5D	0.00947705003634167
CACYBP	0.00953614898795053
LIPG	0.00959507250264936
F2RL1	0.00965406560499639
PLXDC2	0.00971440992308309
TMEM98	0.00977912196775224
TXNL1	0.00984416601319199
TMEM129	0.00991069466283073
MAGEF1	0.00997622775109061
CACHD1	0.0101068963796042
SNX3	0.0101711221179847
URB1	0.010235856324717
EPB41L2	0.010367310201315
PNPLA3	0.010433646359139
BCAR3	0.0104998338600739
C6ORF120	0.010565606190765
GOLM1	0.0106304693328996
ACTN1	0.0106945204993487
POFUT1	0.0107582580525263
RBMS3	0.0108212973597097
RTN4	0.0108838857797908
DNAJA1	0.0109467648942847
RB1CC1	0.0110090807735731
TALDO1	0.0110708527733775
LANCL1	0.0111324820943215
LYN	0.0111942492910744
PRDX1	0.0112563919559215
GCLM	0.0113183127912651
PANK3	0.0113801228489442
CLEC3A	0.011501566961299
MKNK2	0.0115624396410324
UXS1	0.0116230887435829
NSDHL	0.011683971764053
ANKRD6	0.0118058979404316
CNIH4	0.0118668079873523
PRKCDBP	0.0119282605524799
GM2A	0.011988994103949
CALM1	0.0120490105421069
MYL9	0.012108513437799
NRG1	0.0121674150035829
PTGES3	0.0122259334076911
MAP3K6	0.0122837706981551
CTSO	0.0123409822872355
SUGCT	0.0123979747131455
NCOA3	0.012454780614973
CEBPG	0.0125111112463573
PMPCA	0.0125668958281959
MTX1	0.0126222798144699
TUFT1	0.0126772307978406
TENC1	0.0127317575453958
TGFBR1	0.0127859675022724
TGIF1	0.0128398601299157
CRISPLD1	0.0128932472888957
ACTA2	0.0129461205846357
SETBP1	0.0129987239057579
AEBP2	0.0130513573991596
ANXA5	0.0131035154922255
NXF1	0.0131552798480017
H6PD	0.0132069564508616
MON2	0.0132584931071759
PSD3	0.0133096123015082
ALDH6A1	0.0134122832305145
B4GALT7	0.013463178108442
MARCH2	0.0135138350620667
PNKD	0.0135646940566573
SLC9A3R1	0.0136152368140863
FBXL5	0.0136666528098671
GALNT18	0.0137179048207367
VAT1	0.0137686645671197
ZBTB2	0.0138204889133388
CRKL	0.0138720595301528
PROCR	0.0139232616269584
AHSA1	0.0139749663455042
MMP2	0.0140269186709922
DIP2C	0.014079032432554
COBLL1	0.014131004731505
ACKR2	0.0141825369798049
IMPACT	0.0142338553289947
SLC7A11	0.0142860203804411
FST	0.0143379868085104
TEX2	0.0143905256024547
HSP90AB1	0.014443427283514
FOSL2	0.0144959587097607
ENPP2	0.0145489557430209
STAT3	0.0146021058583913
DPP10	0.0146550875169419
CHSY1	0.0147596817529854
PPP2R5B	0.0148114564712161
MDFIC	0.0148629468673664
NCSTN	0.0149140079025397
FAM168A	0.01496463658789
ATP1B3	0.0150159290819993
LAMA2	0.0150669255642095
ITGB6	0.0151177183447241
SEL1L3	0.0151683276099542
LANCL2	0.01521853825333
PSPC1	0.0152693919159083
CSRP2	0.015320128410442
NFE2L2	0.0153704771480494
RAB15	0.0154204482460147
TIMP1	0.0154701809140597
DDHD2	0.0155196415104819
MAP2K1	0.0155689271100897
EYA3	0.015618592200062
TAF9B	0.0156679550692501
DUSP3	0.0157173441135593
NAGLU	0.0157671002834293
NRP2	0.01586651438418
THAP2	0.015915973274683
DNAJB5	0.0160146352788437
CDK8	0.0160636272691144
EIF1	0.0161138067194503
GANAB	0.0161637533745908
LRP8	0.0162139091764565
SHROOM2	0.0162637626841742
ARSB	0.016313338258388
GPC6	0.0163633909758
ZNF362	0.016413087377795
SPOCK1	0.0164626719893944
CREBRF	0.016512700738921
CREB3L1	0.0165623377216446
AMD1	0.0166123117400297
COL11A1	0.0166619956757752
CTIF	0.0167118340956266
TEP1	0.0167630547791341
TRIB3	0.0168139939769678
CLSTN2	0.0168647215755406
ACOX1	0.0169152243720954
MCM4	0.0169656010893965
LAMA5	0.0170159748675045
HMGCR	0.0170660796491939
C1ORF198	0.0171158245616903
S100A11	0.0171655894725605
LARP4	0.0172153256317607
FPGS	0.0172648716182065
C9ORF91	0.0173141136852232
TBCD	0.017363279305696
TSPAN13	0.0174121649395817
DNASE1	0.0174610078263196
TTC17	0.0175098737538781
NGFRAP1	0.0175587528727659
MICB	0.0176074666083926
PVRL2	0.0176558292523831
UPP1	0.0177044287382297
GXYLT2	0.0178012159846853
SEPT8	0.0178493330735746
ERBB2	0.0178974957427918
NPC1	0.0179455378580393
KCTD10	0.017993535763154
FSTL3	0.0180418589432946
EXT2	0.0180900186027005
HTATIP2	0.0181380798679508
SELM	0.0181861446653424
DMPK	0.0182338710942654
ALDH18A1	0.0182813170565452
CUX1	0.0183284849806589
ATP6V1C1	0.0183754929121115
WDR47	0.0184223118702473
ACAD9	0.0184694135106846
CDK2AP2	0.0185166486531537
MMP23B	0.0185637222463362
MMP25	0.0186105288524947
SLC2A6	0.0186571280367944
PIGS	0.0187036549015047
STT3B	0.0187498916308173
HGF	0.0187958704271073
C2CD2L	0.0188416244695627
GLE1	0.0188873871808986
PPA1	0.018933140998908
DCTD	0.018978648953413
ING1	0.0190239174840044
MAP1LC3B	0.019068920341386
B4GALNT3	0.0191603511347806
EXTL2	0.0192063164112435
PMPCB	0.0192524302636787
DHCR24	0.0192984753180444
TGS1	0.0193443442540356
ERN1	0.0193903780469804
SLTM	0.0194363552797044
PARVA	0.0194822712620914
KIAA1549	0.0195280827014559
FUCA1	0.0195744329073187
CCDC8	0.0196206393218184
ANTXR2	0.0196667606847812
CHID1	0.0197132564341028
SLC5A3	0.0197605322260655
SOX6	0.019807850686941
ZBTB40	0.0198548983614386
MFHAS1	0.0199021391222254
STIP1	0.0199491655979468
TTL	0.0199959164650992
EIF2AK3	0.0200423790278891
HSD17B7	0.0200895441524837
BTD	0.0201366743898346
PDLIM2	0.0201839639177439
ARMC9	0.0202312361298455
PLP2	0.0202789025181369
GLT8D2	0.0203264248415865
ANTXR1	0.0203741008701387
BROX	0.0204221665084955
SLC38A10	0.0204705379057322
RAB29	0.020518817468163
SLC39A14	0.0205671539458978
TNC	0.0206153131982034
PKNOX2	0.0206631970916807
LRP12	0.0207109243114857
RNF145	0.020758427566629
PLEKHO1	0.020805665902355
RNF169	0.0208528939604722
NUDT18	0.020899882537317
GLIPR1	0.0209941136748144
ANKRD10	0.021040945522353
ACOX3	0.0210877318271074
RASGRF2	0.0211343445829955
ABCA1	0.0211807246422206
HMGB3	0.0212277767043832
HN1L	0.0212745645632143
SDC1	0.0213214787871746
H2AFJ	0.021368370229391
SPTLC2	0.0214150633494681
AGA	0.0214616980318239
SGSH	0.0215085121197216
IGFBP3	0.0215552437830457
CD248	0.0216017163000475
PAXBP1	0.0216483201232338
LDHB	0.0216949061536189
SLC25A13	0.0217412849450848
GALNT10	0.021787632694073
SMPD1	0.0218339164434845
PICK1	0.0218799534328981
GAS6	0.0219258129796218
ATF4	0.0219721141311942
ACBD6	0.0220187333314602
C2CD2	0.0220662019706307
PCYOX1L	0.0221134381341186
ACP2	0.0221609161337234
GHITM	0.0222082296298717
PGAP3	0.0222557171091287
PHF1	0.0223030195401953
GPX1	0.0223503023526117
CNN1	0.0223976802394535
CALD1	0.0224448927601768
HSPD1	0.0224921327156378
COL5A1	0.0225393462204468
TBC1D9	0.022586918386033
SUDS3	0.022634291739357
GDF15	0.0226821846297082
MANBA	0.0227300037648542
ATP10A	0.0227776199833891
QARS	0.0228250794357355
SLC38A2	0.0228730049545726
CILP	0.0229207310805668
TMEM159	0.0229683476645278
SIDT2	0.0230160091678597
TSPAN15	0.023063796207279
ARNTL2	0.0231116294448345
TIMP2	0.0232068577747655
BEND7	0.0232543708429752
EMP3	0.0233017017261796
LIMS2	0.0233490372219174
EIF4EBP1	0.0233963320269664
ARHGAP1	0.0234435064862409
EML4	0.0234904671094662
GTF2F1	0.0235376329562802
FBLN5	0.0235847380391946
LEPREL2	0.0236783916497648
MAN2B2	0.0237249585577971
FRYL	0.0237713558694319
HECW2	0.0238182221655368
RASSF4	0.0238652609524367
DDIT4	0.0239120764532024
NOMO1	0.0239590996251516
UGDH	0.0240062033441157
TRAP1	0.0240531785349396
TNFRSF10B	0.0241000942113594
DPP4	0.0241468020952978
SOD1	0.0241933550381372
TCTN3	0.0242402535045902
B9D1	0.0242879115223604
F3	0.024335439838411
MAGED1	0.0243827566826816
DACT1	0.0244300537794583
NEK9	0.0244771802524965
ARHGEF25	0.0245243552991733
PCBD1	0.02457160407374
DAZAP1	0.0246187647098528
SLC38A1	0.0246659089653678
ITGA5	0.0247128445260876
LBR	0.0247596501045856
ATP6V0B	0.0248065600860048
SNX16	0.0248539460015803
OGFRL1	0.0249013538227709
ITFG3	0.0249486047323139
CERCAM	0.0249959261997008
GPR124	0.0250432418467567
FUOM	0.0250903441712297
PHF20	0.0251372301292036
MCCC2	0.025184154713287
OPN3	0.0252308913919672
GALC	0.0252775728013177
GSKIP	0.0253240643893753
E2F7	0.0253705698839115
ATP5A1	0.0254172357548812
NAV3	0.025463775549917
HSPG2	0.0255102397745827
SEMA3C	0.0255565923699741
ITM2C	0.0256027684653435
COL12A1	0.0256487880364882
HLCS	0.0256946312457256
KDM1B	0.0257405269465941
POLK	0.0257868147833572
UBXN7	0.0258329123670792
NAPB	0.0259245227331557
SUGT1	0.0259700296096501
ARHGEF3	0.0260153942709713
ZHX3	0.0260608796841335
SLC4A8	0.0261063269410237
SCRN2	0.0261517603491292
NAV2	0.0261972709494164
COL6A1	0.0262430182755474
DLG1	0.0262892875521372
KIF1B	0.0263814387225723
NNT	0.0264273662628218
EPAS1	0.0264731738543484
EGLN1	0.0265193209035245
TOM1	0.0265656029264934
LRPAP1	0.0266118329708187
VDR	0.0266579017417515
PGRMC2	0.0267038419097911
FDFT1	0.0267499680588611
DPY19L1	0.026796236039523
ARSJ	0.0268424529603046
PCSK5	0.0268886379442918
RALA	0.0269347517668624
AK6	0.0269806759493
WASF3	0.0270265132475468
SETD8	0.027072281190976
TNFRSF10D	0.0271179152636758
FCGRT	0.0271636438024275
COL1A1	0.0272095496845084
ACTC1	0.0272553614960399
PPIC	0.027301421823511
TSPAN9	0.0273472994043015
JPH1	0.0274387425623155
DEDD2	0.0274844151600077
ZBED3	0.0275763934692144
LBH	0.0276226585627348
UBIAD1	0.0276688274382721
PRSS35	0.0277148968733417
MRPS5	0.0277609668716862
FTO	0.0278068905063953
SAE1	0.0278526509994539
SPATA20	0.027898294559867
VDAC3	0.0279438772169889
SPRED3	0.0279895261769193
BAG4	0.0280353167713811
LIG4	0.0280811559400552
CLK4	0.0281270648459035
SCAMP5	0.0281729536986821
ABCC3	0.0282189148741968
DDX42	0.0282647178366569
ITM2B	0.0283104792507774
SARS	0.0283560973719529
GYG2	0.0284015975585442
AMOTL2	0.0284470193235649
PAIP2	0.0284923111324734
TUBGCP5	0.0285374606629417
ZNF616	0.0285826901681586
BRE	0.0286280042336862
SBSPON	0.0286731761972446
FBN1	0.0287184143697042
DCAF16	0.0287634760965377
COL5A2	0.0288083713888069
MLLT4	0.0288531647552105
KIAA1841	0.0288978131188418
CTNND1	0.028987422494172
SUMF1	0.0290321508670373
MRPL20	0.0290767401853818
FAM127A	0.0291213061164908
PPM1D	0.0291657366499395
COL1A2	0.0292104105869663
SLC6A15	0.0292549927341128
CREB3L2	0.0293000585718405
SYNC	0.029345064496161
AGL	0.0293900210880283
ALKBH7	0.0294348759960758
DDIT3	0.029479577422748
C6ORF89	0.0295241592822534
C5ORF51	0.0295686601633396
DNAJB9	0.0296130054554987
MDK	0.0297014988761375
SLC2A10	0.0297456933268666
BAI2	0.0297897912233255
